Nom;Adresse;lat;lon;Heure d'ouverture;heure fermeture;Categorie;Food;Tabac;Epicerie;Bar
Urfa Dürüm;56 rue du Faubourg Saint-Denis 75010 Paris;48.8722541;2.3544749;12:00;23:00;Fast Food;1;0;0;0
Au P’tit Grec;68 rue Mouffetard 75005 Paris;48.8427596;2.3494768;11:00;23:30;Crêperie;1;0;0;0
Maison du Gyros;26 rue de la Huchette 75005 Paris;48.8532674;2.3452153;11:00;02:00;Restaurant Grec;1;0;0;0
L’As du Fallafel;34 rue des Rosiers 75004 Paris;48.8574054;2.3590672;12:00;00:00;Restaurant Kasher;1;0;0;0
Istambul;132 rue du faubourg Saint Martin 75010 Paris;48.8745359;2.359038;11:00;00:00;Kebab;1;0;0;0
Nabab Kebab;17 boulevard Montmatre 75002 Paris;48.8718484;2.3408953;11:30;00:00;Kebab;1;0;0;0
Miznon;22 rue des Ecouffes 75004 Paris;48.8570941;2.3590088;12:00;23:30;Restaurant Kasher;1;0;0;0
Mina;17 rue Guy de la Brosse 75005 Paris;48.8447908;2.3549418;10:30;22:00;Kebab;1;0;0;0
Restaurant Sarya;13 rue Eugene Varlin 75010 Paris;48.8783497;2.3641109;11:00;23:00;Kebab;1;0;0;0
Meat And Bread;324 rue Saint-Martin 75003 Paris;48.8682374;2.3554765;11:00;20:00;Burger;1;0;0;0
De Clercq les Rois de la Frite;169 rue Montmartre 75002 Paris;48.8712868;2.3427785;11:00;00:00;Restaurant Belge;1;0;0;0
Quick;122 ave Champs Elysées 75008 Paris;48.8728426;2.3003321;05:30;02:00;Fast Food;1;0;0;0
Restaurant Sancak;39 Rue du Faubourg Saint-Denis 75010 Paris;48.8712736;2.3531048;05:00;22:00;Restaurant Turc;1;0;0;0
B&M;82 ave Parmentier 75011 Paris;48.8646636;2.3753742;12:00;23:00;Burger;1;0;0;0
Ya Hala;173 rue Vaugirard 75015 Paris;48.8431527;2.3140801;10:00;23:00;Fast Food;1;0;0;0
Patati Patata;51 rue Lappe 75011 Paris;48.8530005;2.3743342;11:30;23:30;Fast Food;1;0;0;0
Anatolie;79 boulevard Vincent Auriol 75013 Paris;48.8346089;2.3676448;11:00;23:00;Fast Food;1;0;0;0
KFC;21 place de la République 75003 Paris;48.8676452;2.3622243;11:00;00:00;Fast Food;1;0;0;0
Factory & Co;23 cour St-EmilionBercy Village 75012 Paris;48.8327432;2.3860483;11:30;23:30;Restaurant Américain (traditionnel);1;0;0;0
Deli-cieux;Printemps Maison Étage 964 boulevard Haussman 75009 Paris;48.8790183;2.3379063;09:30;20:00;Fast Food;1;0;0;0
King Falafel Palace;26 rue des Rosiers 75004 Paris;48.8572124;2.3594613;11:30;23:30;Restaurant Moyen-Orient;1;0;0;0
Chipotle;1 rue LinoisCentre Commercial Beaugrenelle 75015 Paris;48.8421616;2.2927665;10:00;00:00;Restaurant Mexicain;1;0;0;0
Le Comptoir de Brice;31-33 rue du Château d'Eau 75010 Paris;48.870767;2.3581559;;;Restaurant Français;1;0;0;0
Man’ouché;62 rue Rambuteau 75003 Paris;48.861838;2.3511674;12:00;23:00;Fast Food;1;0;0;0
Tata Burger;54 rue Sainte Croix de la Bretonnerie 75004 Paris;48.8590395;2.3539893;11:00;02:00;Burger;1;0;0;0
Starbucks St-Michel Cluny;13 boulevard St Michel 75006 Paris;48.8534027;2.3436423;07:30;23:00;Café et thé;1;0;0;0
Subway;7 boulevard de Denain 75010 Paris;48.879501;2.354105;08:00;23:00;Fast Food;1;0;0;0
Quartino;19/21 rue Rambuteau 75004 Paris;48.8607221;2.3547694;12:00;22:00;Restaurant Italien;1;0;0;0
Le Paradis du Fruit;23 boulevard des Italiens 75002 Paris;48.871268;2.3359718;12:00;02:00;Bar à jus de fruits & smoothies;1;0;0;0
Mcdonald’s;140 ave Champs Elysées 75008 Paris;48.8730614;2.2991514;07:00;02:00;Fast Food;1;0;0;0
Cactus;48 rue Laffitte 75009 Paris;48.8749346;2.3386053;11:00;22:00;Restaurant Mexicain;1;0;0;0
Burger King;Centre Commercial Gare Saint-Lazare13 rue d'Amsterdam 75008 Paris;48.8794698;2.3267588;09:30;00:00;Burger;1;0;0;0
Starbucks;4 rue de Sèze 75009 Paris;48.87039;2.3274959;07:30;20:30;Café;1;0;0;0
Boulangerie Au petit Versailles du Marais;1 rue Tiron 75004 Paris;48.8555325;2.3577241;07:00;20:00;Fast Food;1;0;0;0
M.O.B Paris;34 quai d'Austerlitz 75013 Paris;48.8408473;2.3696501;12:00;00:00;Restaurant Végétalien;1;0;0;0
Pret A Manger;16 bis boulevard Montmartre 75009 Paris;48.8721388;2.3411542;07:30;22:00;Salade;1;0;0;0
Starbucks St-Michel Cluny;24 boulevard Saint Michel 75006 Paris;48.8506435;2.3428257;07:30;21:00;Café et thé;1;0;0;0
Gabe;83 rue de Turbigo 75003 Paris;48.8666948;2.3608022;11:30;21:00;Fast Food;1;0;0;0
Joy;8 rue Gomboust 75001 Paris;48.8674235;2.3328693;11:00;20:00;Fast Food;1;0;0;0
McDonald’s;140 avenue des Champs-Elysées 75008 Paris;48.8730614;2.2991514;07:00;02:00;Fast Food;1;0;0;0
iyo;19 rue Mogador 75009 Paris;48.8747275;2.3313377;11:00;22:00;Restaurant Asiatique;1;0;0;0
Iyo;Rue Lafayette 75009 Paris;48.8751209;2.340996;11:00;22:00;Restaurant Japonais;1;0;0;0
Quick;4 avenue du Trône 75012 Paris;48.8479562;2.3976025;09:00;02:00;Fast Food;1;0;0;0
Quick;2 rue d'Amsterdam 75009 Paris;48.8758864;2.3269479;07:00;02:00;Fast Food;1;0;0;0
Starbucks Coffee;4 place de Clichy 75009 Paris;48.8833326;2.3279056;07:30;21:00;Café et thé;1;0;0;0
Pret A Manger;Centre Commercial Les Quatre Temps 75008 Paris;48.8718722;2.3176432;08:00;23:00;Fast Food;1;0;0;0
Ptitgibis Café;3-5 rue du Pot de FerQuartier Mouffetard 75005 Paris;48.8421113;2.3498974;;;Fast Food;1;0;0;0
Le Petit Augustin;7 Place Saint Augustin 75008 Paris;48.8751952;2.3191698;09:00;20:00;Fast Food;1;0;0;0
De Clercq;103 rue de Tolbiac 75013 Paris;48.8266312;2.3650022;11:00;22:00;Friterie;1;0;0;0
Mcdonald’s;234 ave de Versailles 75016 Paris;48.8385355;2.2579517;07:00;00:00;Burger;1;0;0;0
Pastapapa;30 rue Mogador 75009 Paris;48.8756647;2.3313368;11:00;00:00;Restaurant Italien;1;0;0;0
McDonald’s;184 rue de Rivoli 75001 Paris;48.8634801;2.3336078;07:00;23:00;Fast Food;1;0;0;0
Starbucks;77 rue Rambuteau 75001 Paris;48.8620254;2.3496854;07:30;21:00;Fast Food;1;0;0;0
McDonald’s;12 rue Berger 75001 Paris;48.8608911;2.3481973;09:00;00:00;Fast Food;1;0;0;0
Leslie Road;8 rue du Cambodge 75020 Paris;48.866136;2.3984202;;;Salon de thé;1;0;0;0
Starbucks Gare Montparnasse;17 boulevard de Vaugirard 75015 Paris;48.8413675;2.3203319;08:00;21:00;Café et thé;1;0;0;0
Quick;2 Le Parvis de la DéfenseCentre Commercial les 4 temps 92800 Paris;48.856614;2.3522219;10:30;22:30;Fast Food;1;0;0;0
Yaal Indian Cafe;186 rue du Faubourg Saint-Denis 75010 Paris;48.8807094;2.3587223;09:00;22:00;Restaurant Indien;1;0;0;0
ZenZoo PRUNIER;41 rue Coquillère 75001 Paris;48.8644775;2.3406382;11:30;20:00;Fast Food;1;0;0;0
Prêt à Manger;Galeries Lafayette Gourmet35 boulevard Haussmann 75009 Paris;48.87364;2.328628;08:30;21:30;Fast Food;1;0;0;0
Monte-Carlo;9 ave Wagram 75017 Paris;48.8754511;2.2957786;11:00;23:00;Fast Food;1;0;0;0
Quick;11 boulevard Vaugirard 75015 Paris;48.8418106;2.3197904;08:00;23:00;Fast Food;1;0;0;0
La Maison du Croque Monsieur;37 boulevard du Montparnasse 75006 Paris;48.8448749;2.3213926;10:00;20:00;Fast Food;1;0;0;0
Quick;63 boulevard Saint Michel 75006 Paris;48.8478139;2.3411933;09:00;23:30;Fast Food;1;0;0;0
Croissant Doré;2 boulevard St Michel 75006 Paris;48.8531167;2.3437852;09:30;22:00;Fast Food;1;0;0;0
Chaak;Forum des Halles3 Zone Place Carréé 75001 Paris;48.8640493;2.3310526;11:30;21:00;Restaurant Mexicain;1;0;0;0
Yamadaya;84 rue Maubeuge 75009 Paris;48.8795208;2.3491749;11:00;23:00;Restaurant Japonais;1;0;0;0
Mcdonald’s;29 rue du Faubourg du Temple 75011 Paris;48.868913;2.3678732;08:30;02:00;Burger;1;0;0;0
Smak;23 rue Fabre d'Eglantine 75012 Paris;48.8472037;2.3954057;08:00;20:30;Restaurant Français;1;0;0;0
McDonald’s;80 rue Traversière 75012 Paris;48.8512179;2.3761815;09:30;02:00;Burger;1;0;0;0
Francesca;61 rue de Vaugirard 75006 Paris;48.8470728;2.3275379;11:00;21:30;Fast Food;1;0;0;0
La Cuisinette;91 rue Beaubourg 75003 Paris;48.8644114;2.355047;08:15;21:00;Salade;1;0;0;0
Brian Is In The Kitchen;75 rue Sainte-Anne 75002 Paris;48.8687512;2.3364099;08:00;21:00;Fast Food;1;0;0;0
KFC;31-35 boulevard de Sébastopol 75001 Paris;48.8607713;2.3491354;10:00;00:00;Fast Food;1;0;0;0
Oh! Ma Mie!;17 rue Desaix 75015 Paris;48.8537822;2.294176;11:00;23:00;Restaurant Italien;1;0;0;0
Starbucks Saint-Michel Seine;13 boulevard Saint-Michel 75005 Paris;48.85196;2.3437026;07:30;21:00;Café et thé;1;0;0;0
Le Chalet du Parc;28 Boulevard JourdanAu coin du Parc Montsouris 75014 Paris;48.8223469;2.3405911;07:30;02:00;Fast Food;1;0;0;0
Pomme de Pain - Soufflot;18 rue soufflot 75005 Paris;48.8472501;2.3424794;10:00;20:00;Fast Food;1;0;0;0
Subway Tour Eiffel;5 boulevard de Grenelle 75015 Paris;48.8542857;2.2893694;09:00;23:00;Fast Food;1;0;0;0
Roule Galette;8 Rue Elsa Morante 75013 Paris;48.8287438;2.382116;07:30;22:00;Fast Food;1;0;0;0
McDonald’s Gambetta;7 place Gambetta 75020 Paris;48.8648036;2.397882;08:00;02:00;Fast Food;1;0;0;0
KFC;1 Boulevard de Strasbourg 75010 Paris;48.8696307;2.3541016;10:00;23:30;Fast Food;1;0;0;0
L’Epée de Blé;12 rue Bellechasse 75007 Paris;48.859494;2.3238075;11:00;00:30;Fast Food;1;0;0;0
En cas d’encas;43 rue Laugier 75017 Paris;48.8821007;2.2943848;15:00;03:00;Burger;1;0;0;0
Chez Jonathan;24 rue du faubourg Montmartre 75009 Paris;48.8733889;2.3429571;10:00;22:00;Restaurant Kasher;1;0;0;0
Topping;258 boulevard Voltaire 75011 Paris;48.8505718;2.3916802;11:30;20:00;Fast Food;1;0;0;0
Da Stuzzi;6 rue César Franck 75015 Paris;48.8475203;2.3098915;10:00;22:00;Traiteur;1;0;0;0
Tilal;74 rue Rambuteau 75001 Paris;48.8621548;2.3496862;11:30;23:30;Fast Food;1;0;0;0
Allo Pizza;60 av Simon Bolivar 75019 Paris;48.8765703;2.3774016;12:00;23:00;Livraison à domicile;1;0;0;0
McDonald’s;111 Cours Vincennes 75020 Paris;48.8475332;2.4107784;09:00;05:30;Fast Food;1;0;0;0
Mezzo di Pasta;57 avenue de la Grande Armée 75116 Paris;48.8756306;2.2876514;11:00;22:00;Fast Food;1;0;0;0
Mc Donald’s Champs Élysées;138 ave des Champs Élysées 75008 Paris;48.8729817;2.2993823;06:00;02:00;Fast Food;1;0;0;0
KFC;150 boulevard Ménilmontant 75020 Paris;48.8669428;2.3834048;08:00;23:00;Fast Food;1;0;0;0
DZ;26 rue cler 75007 Paris;48.8573596;2.3058507;10:30;22:00;Traiteur;1;0;0;0
La Kaz;20 ave de la Republique 75011 Paris;48.8662763;2.3685996;12:00;22:00;Restaurant Caribéen;1;0;0;0
Nooï;50 boulevard Saint Michel 75006 Paris;48.8484719;2.3410764;11:00;20:00;Fast Food;1;0;0;0
Roule Galette;9 rue aux Ours 75003 Paris;48.8629006;2.351774;09:30;22:00;Fast Food;1;0;0;0
Oregano;21 rue du Faubourg Montmartre 75009 Paris;48.8731084;2.3427652;09:00;22:00;Restaurant Italien;1;0;0;0
Subway;407 rue de Vaugirard 75015 Paris;48.832798;2.2888792;10:30;22:00;Fast Food;1;0;0;0
Subway;19 quai de Montebello 75005 Paris;48.8521132;2.3486491;09:00;23:00;Fast Food;1;0;0;0
Mcdonald’s;213 boulevard Vincent Auriol 75013 Paris;48.8307688;2.3569168;07:30;01:00;Fast Food;1;0;0;0
Fresh;1 rue Mesnil 75116 Paris;48.8691017;2.2850453;10:30;21:00;Salade;1;0;0;0
Au Forum;23-25 rue de Chabrol 75010 Paris;48.8766576;2.3540312;08:00;22:30;Restaurant Européen moderne;1;0;0;0
Pomme de Pain;76 rue Rivoli 75001 Paris;48.8622783;2.3366268;07:00;22:00;Fast Food;1;0;0;0
Sain Bio’z;34-36 ave Ledru Rollin 75012 Paris;48.8473045;2.3706471;11:00;21:00;Burger;1;0;0;0
Mc Donald’s;208 ave Jean Jaurès 75019 Paris;48.8881997;2.3928074;09:00;00:00;Fast Food;1;0;0;0
Blend;3 rue Yves Toudic 75010 Paris;48.869339;2.3642119;12:00;23:00;Burger;1;0;0;0
Subway;3 rue de Castellane 75008 Paris;48.8720837;2.3253013;08:00;21:30;Burger;1;0;0;0
Un Moment Gourmand;104 rue boileau 75016 Paris;48.8395431;2.2612225;07:30;22:00;Café et thé;1;0;0;0
Subway;19 rue Soufflot 75005 Paris;48.8469842;2.341389;08:00;22:00;Fast Food;1;0;0;0
McDonalds;208 ave Jean Jaurès 75019 Paris;48.8881997;2.3928074;08:00;02:00;Fast Food;1;0;0;0
La Terra Vita;163 boulevard Lefebvre 75015 Paris;48.829053;2.3008647;11:00;23:00;Fast Food;1;0;0;0
McDonald’s;96 rue de Provence 75009 Paris;48.8742183;2.3296315;08:00;21:00;Fast Food;1;0;0;0
Pépé Santana;171 boulevard Lefebvre 75015 Paris;48.8287066;2.3019543;11:00;00:00;Fast Food;1;0;0;0
Brioche Dorée;Centre Commercial Maine Montparnasse11 rue de l'Arrivée 75015 Paris;48.8436537;2.3227475;08:00;20:00;Fast Food;1;0;0;0
Cheaper Food;5 boulevard Saint Marcel 75013 Paris;48.8391924;2.3591087;11:00;23:00;Fast Food;1;0;0;0
Flamingo-Resto.fr;2 Rue de la PaixBanlieue 75002 Paris;48.8675641;2.34399;00:00;23:59;Livraison à domicile;1;0;0;0
Restaurent Çamoluk;28 Rue de la py 75020 Paris;48.8650593;2.4053538;11:00;21:00;Fast Food;1;0;0;0
Saint-honoré;80 boulevard Ornano 75018 Paris;48.8971616;2.3453914;05:30;20:30;Fast Food;1;0;0;0
Sugar & Spice;160 rue Saint Maur 75011 Paris;48.8696611;2.3741401;11:00;23:00;Fast Food;1;0;0;0
McDonald’s Pyrénées;1 ave Simon Bolivar 75019 Paris;48.8739647;2.3845879;10:00;00:00;Fast Food;1;0;0;0
McDonald’s;46-48 Galerie de la Villette 75019 Paris;48.8959785;2.3844053;08:30;22:30;Fast Food;1;0;0;0
After Apero;64 rue des pyrénées 75020 Paris;48.8531805;2.4061823;23:00;03:00;Livraison à domicile;1;0;0;0
Mcdonald’s;62 boulevard Ornano 75018 Paris;48.8960295;2.3460605;09:00;00:00;Burger;1;0;0;0
chtoura 66;66 av des champs élysées 75008 Paris;48.8708978;2.3053629;12:00;22:00;Fast Food;1;0;0;0
le nilu’s;192 fbg Saint Antoinepas loin du café la liberté 75012 Paris;48.8293647;2.4265406;12:00;02:00;Fast Food;1;0;0;0
L’oasis;11 Rue Des Boulangers 75005 Paris;48.8456972;2.3539994;11:00;22:30;Fast Food;1;0;0;0
Cuizines Jeu de Paume;1 Place de la ConcordeMusée du Jeu de Paume 75008 Paris;48.8657992;2.3240664;12:00;23:30;Fast Food;1;0;0;0
Peniche Six-Huit;50 Quai d'AusterlitzÀ côté du musée de la mode Face a la Gare d'Austerlitz 75013 Paris;48.842635;2.364969;13:00;00:30;Fast Food;1;0;0;0
Le 106;106 rue Saint-Honoré 75001 Paris;48.8615435;2.3419693;14:00;01:30;Restaurant Français;1;0;0;0
Le Paname Sandwicherie;23 rue de la Chapelle 75018 Paris;48.8919979;2.3597626;11:30;02:00;Sandwich;1;0;0;0
Figues et Châtaignes;44 rue de la Folie Méricourt 75011 Paris;48.8636929;2.3725331;12:30;03:00;Salon de thé;1;0;0;0
Daily Fresh;39 rue de Clignancourt 75018 Paris;48.8862204;2.3471875;08:30;20:00;Salade;1;0;0;0
Arak;22 Rue des Ecouffes 75004 Paris;48.8570941;2.3590088;11:00;23:00;Restaurant Libanais;1;0;0;0
Wallace Délices;10 rue des Gardes 75018 Paris;48.8855818;2.3529649;11:00;23:00;Fast Food;1;0;0;0
231 East St. Paris;2 rue de la Pepiniere75008 75008 Paris;48.8751976;2.32379;11:00;22:00;Burger;1;0;0;0
Subway;5 boulevard Gouvion St Cyr 75017 Paris;48.8850363;2.2915111;10:00;00:00;Restaurant Américain (traditionnel);1;0;0;0
Macdonald;Place de Passy 75016 Paris;48.8577123;2.2775324;07:30;01:00;Burger;1;0;0;0
Pasta City;3 bis ave de la Porte de Sèvres 75015 Paris;48.8355454;2.2782043;08:00;20:00;Fast Food;1;0;0;0
Chloé.s Mini Food and Beverage;47 ave Trudaine 75009 Paris;48.8806864;2.3413162;09:00;21:00;Assiettes et planches;1;0;0;0
La Turquoise;30 rue Pernety 75014 Paris;48.8335233;2.3191194;11:00;23:00;Kebab;1;0;0;0
Doner Burger;52 rue Ménilmontant 75020 Paris;48.8682889;2.3881333;10:00;23:00;Fast Food;1;0;0;0
Le Rapide Montmartre;8 rue fbg Montmartre 75009 Paris;48.8721396;2.3434954;11:30;01:00;Restaurant Grec;1;0;0;0
Chez Cléopatre;46 rue Condorcet 75009 Paris;48.8802587;2.3434792;11:00;23:00;Restaurant Grec;1;0;0;0
Le Nabab Kebab;72 rue Rambuteau 75001 Paris;48.862131;2.3498454;11:30;00:00;Kebab;1;0;0;0
Grillé;14 rue du Temple 75004 Paris;48.8582634;2.3534309;16:00;20:00;Kebab;1;0;0;0
Maoz;8 rue Xavier Privas 75005 Paris;48.8529186;2.3455951;11:00;23:00;Restaurant Moyen-Orient;1;0;0;0
Croq Etoile;3 rue des acacias 75017 Paris;48.8763562;2.2899764;11:00;23:30;Fast Food;1;0;0;0
231 East Street;2 rue de la Pepiniere 75008 Paris;48.8751976;2.32379;11:00;22:00;Restaurant Américain (traditionnel);1;0;0;0
Burger & Fils;9 rue Commandant Rivière 75008 Paris;48.8726067;2.3086019;12:00;22:00;Restaurant Américain (traditionnel);1;0;0;0
McDonald’s;131 avenue Victor Hugo 75016 Paris;48.8677942;2.2815253;07:30;00:00;Fast Food;1;0;0;0
McDonald’s;167 rue de Rennes 75006 Paris;48.8444036;2.3248972;07:30;00:00;Fast Food;1;0;0;0
La Cuisine de Bar;8 rue du Cherche Midi 75006 Paris;48.8510444;2.3287622;08:30;01:00;Fast Food;1;0;0;0
McDonald’s;192 rue Convention 75015 Paris;48.8375378;2.2957383;07:30;00:00;Fast Food;1;0;0;0
Buffalo Grill;3 place Blanche 75009 Paris;48.8837438;2.3322587;11:30;00:00;Restaurant Grill;1;0;0;0
La Kaz;20 rue des Halles 75001 Paris;48.860037;2.346623;12:00;22:00;Restaurant Créole;1;0;0;0
Baan Boran;103 rue St Honoré 75001 Paris;48.8612938;2.3428927;10:00;20:00;Fast Food;1;0;0;0
Mamy Crêpe;18 rue Surcouf 75007 Paris;48.8607463;2.3092317;08:00;20:00;Crêperie;1;0;0;0
McDonald’s;1 rue du Commerce 75015 Paris;48.8469217;2.2957814;07:30;02:00;Fast Food;1;0;0;0
Tartines en Seine;Square de l'Hôtel de Ville 75004 Paris;48.8549341;2.3535179;09:00;20:00;Vendeur de rue;1;0;0;0
Tima;139 bis avenue de Versailles 75016 Paris;48.8422514;2.2684939;10:30;22:00;Restaurant Libanais;1;0;0;0
Starbucks Coffee;Forum des Halles1 place de la Rotonde 75001 Paris;48.8640493;2.3310526;07:45;22:30;Fast Food;1;0;0;0
Quick;20 rue de la Roquette 75011 Paris;48.8538164;2.3711913;11:00;00:00;Burger;1;0;0;0
The Hot Dog Corner;61 rue Vaugirard 75006 Paris;48.8470728;2.3275379;10:30;22:30;Fast Food;1;0;0;0
Pomme de Pain;32 rue Louis le Grand 75002 Paris;48.8707745;2.3344495;07:00;22:00;Fast Food;1;0;0;0
Quick;187 ave Clichy 75017 Paris;48.8940635;2.3136848;11:00;23:30;Fast Food;1;0;0;0
Subway;85 rue d'Alésia 75014 Paris;48.8275637;2.3274813;10:00;00:00;Fast Food;1;0;0;0
KFC;349 rue Vaugirard 75015 Paris;48.8369387;2.2964742;11:00;00:00;Fast Food;1;0;0;0
McDonald’s;20 boulevard Montmartre 75009 Paris;48.8722295;2.3405049;07:00;02:00;Fast Food;1;0;0;0
Chicken Corner;1 rue Forest 75018 Paris;48.8848804;2.3293088;10:00;08:00;Fast Food;1;0;0;0
El Arzé;96 rue de chemin Vertsandwich plats à emporter 75011 Paris;48.857993;2.381153;12:00;23:00;Fast Food;1;0;0;0
Macdonald;Zi Les ArbletiersRue de Jalésie 75001 Paris;48.8640493;2.3310526;10:30;00:00;Burger;1;0;0;0
Le Sanctuaire de Baal;14 rue Sauval 75001 Paris;48.8620428;2.3425856;19:00;00:00;Restaurant Moyen-Orient;1;0;0;0
Chipotle;20 boulevard Montmartre 75009 Paris;48.8722295;2.3405049;11:00;22:00;Restaurant Mexicain;1;0;0;0
Sapporo;2 bis rue Daunou 75002 Paris;48.8690581;2.3327526;11:30;23:00;Restaurant Japonais;1;0;0;0
Sneakers Café;66 rue de la Fontaine Au Roi 75011 Paris;48.8680698;2.3747706;11:00;22:00;Fast Food;1;0;0;0
YummY Up;1 rue Hautefeuille 75006 Paris;48.8528478;2.3432464;10:00;02:00;Nourriture;1;0;0;0
McDonald’s;5 Rue du Renard  75004 Paris;48.8580047;2.3513538;07:30;01:00;Fast food;1;0;0;0
McDonald’s;116 rue de Rivolie 75001 Paris;48.8594168;2.3461992;07:00;01:00;Fast food;1;0;0;0
McDonald’s;98 Boulevard Saint Germain 75005 Paris;48.8514281;2.3438037;07:30;23:30;Fast food;1;0;0;0
McDonald’s;4 boulevard Richard Lenoir 75011 Paris;48.8539055;2.3698024;07:30;01:00;Fast food;1;0;0;0
McDonald’s;2 Boulevard Poissonnière 75009 Paris;48.8709628;2.3476811;07:00;02:00;Fast food;1;0;0;0
McDonald’s;34 Boulevard des Italiens 75009 Paris;48.8714174;2.3350539;07:30;00:00;Fast food;1;0;0;0
McDonald’s;Place Léon Blum  75011 Paris;48.8580945;2.37991;09:00;02:00;Fast food;1;0;0;0
Ly Christian;3 rue Lagrange 75005 Paris;48.8521316;2.3481409;09:00;22:00;Tabac;0;2;0;0
NING ZHOU;129 rue Charenton 75012 Paris;48.8456271;2.3807849;08:00;22:00;Tabac;0;2;0;0
Paristar;88 Bis avenue Parmentier 75011 Paris;48.8649499;2.3750153;07:00;22:00;Tabac;0;2;0;0
Royal VI Nation (SNC);7 pl Nation 75011 Paris;48.8495562;2.3954715;05:30;01:00;Tabac;0;2;0;0
Sebastos;54 bd Sébastopol 75003 Paris;48.8629376;2.3509784;08:00;22:00;Tabac;0;2;0;0
SNCBM LE FONTANIA;25 rue Pierre Fontaine 75009 Paris;48.8819662;2.3336665;07:00;02:00;Tabac;0;2;0;0
Tabac De La Reynie;26 rue La Reynie 75001 Paris;48.8601822;2.3485834;10:00;22:00;Tabac;0;2;0;0
Tabac du Châtelet;8 rue St Denis 75001 Paris;48.8584758;2.3475348;07:30;02:00;Tabac;0;2;0;0
Tabac Du Dôme;108 bd Montparnasse 75014 Paris;48.8424271;2.3282247;08:30;22:00;Tabac;0;2;0;0
Tabac Lyon;27 rue Lyon 75012 Paris;48.8483299;2.3714838;08:30;22:00;Tabac;0;2;0;0
TBBA;21 rue Daval 75011;48.8546443;2.371115;07:00;03:00;Tabac;0;2;0;0
Tilly Et Cie;21 bd St Michel 75005;48.8513844;2.3432219;09:00;22:00;Tabac;0;2;0;0
AJ et Cie;6 rue Renard 75004 Paris;48.8581976;2.3520289;07:00;22:00;Tabac;0;2;0;0
Aux Ministères;53 avenue Ségur 75007 Paris;48.8497585;2.3084959;06:00;22:00;Tabac;0;2;0;0
Bastorous Raafat;110 avenue Denfert Rochereau 75014 Paris;48.835178;2.3331284;07:00;22:00;Tabac;0;2;0;0
Caurant Denise;Cafe A Jean Bart 2 rue Jouffroy d'Abbans 75017 Paris;48.8873565;2.3133417;06:00;22:00;Tabac;0;2;0;0
Chic;4 pl Clichy 75009 Paris;48.8833326;2.3279056;05:00;03:00;Tabac;0;2;0;0
La Caravelle;14 rue Amsterdam 75009 Paris;48.876401;2.3270901;05:30;22:00;Tabac;0;2;0;0
Le Cépage Montmartrois;65 rue Caulaincourt 75018 Paris;48.8897742;2.3359192;07:00;23:00;Tabac;0;2;0;0
Le Diplomate;252 rue Convention 75015 Paris;48.83549;2.3019793;07:30;23:00;Tabac;0;2;0;0
Le Maillot;78 avenue Grande Armée 75017 Paris;48.8775323;2.2848195;06:15;01:30;Tabac;0;2;0;0
Beaumarchais;48 rue St Sébastien 75011 Paris;48.8616203;2.3716672;08:30;22:00;Epicerie;0;0;3;0
Belmouden Driss;75 Bis bd Clichy 75009 Paris;48.8838112;2.3308654;17:00;06:00;Epicerie;0;0;3;0
Ben Moussa;93 rue Roquette 75011 Paris;48.8573899;2.3789995;08:00;23:00;Epicerie;0;0;3;0
Ben Ammar Kamel;22 rue Pont aux Choux 75003 Paris;48.8613888;2.3648242;08:00;22:00;Epicerie;0;0;3;0
Ben Maamar Abderrazak;12 bd Morland 75004 Paris;48.8491224;2.3646475;08:00;23:00;Epicerie;0;0;3;0
Ben-Mahmoud Romdhane;55 rue Assas 75006 Paris;48.8453826;2.3320885;08:00;22:00;Epicerie;0;0;3;0
BESMA (SARL);98 rue Ourcq 75019 Paris;48.8938496;2.3736732;07:00;22:00;Epicerie;0;0;3;0
Blanqui Alimentation;81 bd Auguste Blanqui 75013 Paris;48.8293004;2.3474393;08:00;23:00;Epicerie;0;0;3;0
Byzance 1;90 rue Rocher 75008 Paris;48.8806426;2.3172903;08:00;23:00;Epicerie;0;0;3;0
Carrefour Express;54 rue Babylone 75007 Paris;48.8518494;2.3180581;08:00;22:00;Epicerie;0;0;3;0
Carrefour Express;205 rue St Honoré 75001 Paris;48.8649782;2.3314501;08:00;22:00;Epicerie;0;0;3;0
Carrefour Express;23 rue Linné 75005 Paris;48.8451771;2.3543549;08:00;22:00;Epicerie;0;0;3;0
Carrefour Express;243 rue Charenton 75012 Paris;48.8371631;2.3917446;08:00;22:00;Epicerie;0;0;3;0
Carrefour Express;135 bd Voltaire 75011 Paris;48.8562471;2.3831971;08:00;22:00;Epicerie;0;0;3;0
Carthage;20 rue St Ambroise 75011 Paris;48.8624442;2.3782931;09:30;22:30;Epicerie;0;0;3;0
Caves d'Argent (Les);29 rue Rambuteau 75004 Paris;48.8609042;2.3541651;10:00;22:00;Epicerie;0;0;3;0
Cheikh Boudaker;24 rue Seine 75006 Paris;48.8557878;2.3363529;08:00;22:00;Epicerie;0;0;3;0
CKO;49 avenue St Ouen 75017 Paris;48.890989;2.3263513;10:00;23:30;Epicerie;0;0;3;0
Cocci Express;30 bd Hôpital 75005 Paris;48.8410154;2.3620667;08:00;22:00;Epicerie;0;0;3;0
Cocci Market Disker;49 rue Lamarck 75018 Paris;48.8894812;2.3402999;08:30;22:00;Epicerie;0;0;3;0
